0.000000000000000000e+00
1.679968833923339844e-02
3.377270698547363281e-02
5.757927894592285156e-02
7.176256179809570312e-02
9.129619598388671875e-02
1.163253784179687500e-01
1.346218585968017578e-01
1.518990993499755859e-01
1.751947402954101562e-01
1.906268596649169922e-01
2.198407649993896484e-01
2.293386459350585938e-01
2.557942867279052734e-01
2.722792625427246094e-01
2.944107055664062500e-01
3.206546306610107422e-01
3.378577232360839844e-01
3.558106422424316406e-01
3.798205852508544922e-01
3.910880088806152344e-01
4.206516742706298828e-01
4.359753131866455078e-01
4.606108665466308594e-01
4.804301261901855469e-01
4.986081123352050781e-01
5.164871215820312500e-01
5.364978313446044922e-01
5.598621368408203125e-01
5.798885822296142578e-01
5.991735458374023438e-01
6.220374107360839844e-01
6.385169029235839844e-01
6.603493690490722656e-01
6.773879528045654297e-01
7.002339363098144531e-01
7.205584049224853516e-01
7.318358421325683594e-01
7.429020404815673828e-01
7.820343971252441406e-01
7.978746891021728516e-01
8.062784671783447266e-01
8.354935646057128906e-01
8.563067913055419922e-01
8.793380260467529297e-01
9.004995822906494141e-01
9.119393825531005859e-01
9.380550384521484375e-01
9.541127681732177734e-01
9.728374481201171875e-01
1.000397443771362305e+00
1.009921312332153320e+00
1.038279294967651367e+00
1.075047731399536133e+00
1.094453573226928711e+00
1.115430831909179688e+00
1.140160322189331055e+00
1.158235549926757812e+00
1.173943996429443359e+00
1.199075222015380859e+00
1.214329004287719727e+00
1.258893728256225586e+00
1.279273986816406250e+00
1.299942731857299805e+00
1.313980817794799805e+00
1.400010824203491211e+00
1.420341253280639648e+00
1.440273284912109375e+00
1.459268331527709961e+00
1.473520040512084961e+00
1.500379323959350586e+00
1.520307302474975586e+00
1.536702394485473633e+00
1.560391902923583984e+00
1.585821390151977539e+00
1.621400594711303711e+00
1.627207756042480469e+00
1.654642581939697266e+00
1.675295352935791016e+00
1.687071323394775391e+00
1.756761789321899414e+00
1.773060321807861328e+00
1.799001455307006836e+00
